District,Year,Hectares,Production_MT
Bhola,2018-19,58.0,166.0
Jhallokati,2018-19,259.0,483.0
Patuakhali,2018-19,161.0,534.0
Pirojpur,2018-19,11.0,32.0
Barishal Division,2018-19,935.0,2824.0
Bandarban,2018-19,162.0,528.0
Brahmanbaria,2018-19,507.0,1154.0
Chandpur,2018-19,46.0,215.0
Chattogram,2018-19,3.0,24.0
Cumilla,2018-19,904.0,1989.0
Cox’s Bazar,2018-19,0.0,0.0
Feni,2018-19,0.0,7.0
Khagrachari,2018-19,29.0,156.0
Lakshmipur,2018-19,1.0,0.0
Noakhali,2018-19,7.0,44.0
Rangamati,2018-19,938.0,2211.0
Chattogram Division,2018-19,2597.0,6328.0
Dhaka,2018-19,267.0,576.0
Faridpur,2018-19,1461.0,3801.0
Gazipur,2018-19,433.0,178.0
Gopalganj,2018-19,408.0,706.0
Kishoreganj,2018-19,8.0,31.0
Madaripur,2018-19,170.0,610.0
Manikganj,2018-19,1461.0,550.0
Munshiganj,2018-19,258.0,557.0
Narayanganj,2018-19,0.0,77.0
Narsingdi,2018-19,610.0,1001.0
Rajbari,2018-19,2218.0,4838.0
Shariatpur,2018-19,13.0,55.0
Tangail,2018-19,1747.0,5880.0
Dhaka Division,2018-19,9054.0,23518.0
Bagerhat,2018-19,57.0,282.0
Chuadanga,2018-19,262.0,643.0
Jashore,2018-19,2679.0,6575.0
Jhenaidah,2018-19,1853.0,5595.0
Khulna,2018-19,665.0,3823.0
Kushtia,2018-19,3659.0,6736.0
Magura,2018-19,257.0,396.0
Meherpur,2018-19,121.0,240.0
Narail,2018-19,1454.0,2377.0
Satkhira,2018-19,95.0,335.0
Khulna Division,2018-19,11102.0,27002.0
Jamalpur,2018-19,138.0,158.0
Mymensingh,2018-19,75.0,244.0
Netrokona,2018-19,60.0,38.0
Sherpur,2018-19,28.0,99.0
Mymensingh Division,2018-19,301.0,952.0
Bogura,2018-19,47.0,130.0
Joypurhat,2018-19,18.0,56.0
Naogaon,2018-19,173.0,465.0
Natore,2018-19,1405.0,1026.0
Chapai Nawabganj,2018-19,24.0,152.0
Pabna,2018-19,3930.0,8543.0
Rajshahi,2018-19,923.0,22088.0
Sirajganj,2018-19,1473.0,4406.0
Rajshahi Division,2018-19,7993.0,17066.0
Dinajpur,2018-19,20.0,55.0
Gaibandha,2018-19,518.0,794.0
Kurigram,2018-19,170.0,546.0
Lalmonirhat,2018-19,48.0,103.0
Nilphamari,2018-19,8.0,37.0
Panchagar,2018-19,1920.0,3478.0
Rangpur,2018-19,87.0,174.0
Tahkurgaon,2018-19,62.0,189.0
Rangpur Division,2018-19,2833.0,5376.0
Habigonj,2018-19,11.0,24.0
Moulvibazar,2018-19,13.0,32.0
Sunamganj,2018-19,14.0,35.0
Sylhet,2018-19,6.0,11.0
Sylhet Division,2018-19,44.0,102.0
Bhola,2020-21,60.0,153.0
Jhallokati,2020-21,247.0,636.0
Patuakhali,2020-21,170.0,582.0
Pirojpur,2020-21,12.0,35.0
Barishal Division,2020-21,1213.0,1740.0
Bandarban,2020-21,161.0,516.5
Brahmanbaria,2020-21,475.0,1164.34
Chandpur,2020-21,50.0,184.43
Chattogram,2020-21,3.0,20.02
Cumilla,2020-21,857.0,1807.09
Cox’s Bazar,2020-21,0.0,0.0
Feni,2020-21,1.0,7.02
Khagrachari,2020-21,35.0,152.0
Lakshmipur,2020-21,0.0,3.0
Noakhali,2020-21,1.0,0.0
Rangamati,2020-21,898.0,2032.52
Chattogram Division,2020-21,2481.0,5886.92
Dhaka,2020-21,284.0,779.5
Faridpur,2020-21,1549.0,3848.58
Gazipur,2020-21,46.0,52.05
Gopalganj,2020-21,334.0,666.4
