District,Year,Hectares,Production_MT
Bhola,2018-19,9833.0,25232.0
Jhallokati,2018-19,310.0,2281.0
Patuakhali,2018-19,4629.0,12578.0
Pirojpur,2018-19,208.0,549.0
Barishal Division,2018-19,19183.0,70570.0
Bandarban,2018-19,18.0,49.0
Brahmanbaria,2018-19,18.0,23.0
Chandpur,2018-19,60.0,163.0
Chattogram,2018-19,488.0,1560.0
Cumilla,2018-19,3.0,3.0
Cox’s Bazar,2018-19,0.0,0.0
Feni,2018-19,110.0,1379.0
Khagrachari,2018-19,0.0,0.0
Lakshmipur,2018-19,390.0,1577.0
Noakhali,2018-19,534.0,1399.0
Rangamati,2018-19,0.0,0.0
Chattogram Division,2018-19,1621.0,6153.0
Dhaka,2018-19,37.0,62.0
Faridpur,2018-19,328.0,957.0
Gazipur,2018-19,22.0,87.0
Gopalganj,2018-19,97.0,140.0
Kishoreganj,2018-19,98.0,249.0
Madaripur,2018-19,157.0,480.0
Manikganj,2018-19,77.0,257.0
Munshiganj,2018-19,14.0,140.0
Narayanganj,2018-19,12.0,32.0
Narsingdi,2018-19,10.0,28.0
Rajbari,2018-19,60.0,151.0
Shariatpur,2018-19,111.0,246.0
Tangail,2018-19,0.0,19.0
Dhaka Division,2018-19,1023.0,2848.0
Bagerhat,2018-19,134.0,506.0
Chuadanga,2018-19,400.0,1381.0
Jashore,2018-19,678.0,1676.0
Jhenaidah,2018-19,680.0,1669.0
Khulna,2018-19,24.0,216.0
Kushtia,2018-19,85.0,154.0
Magura,2018-19,38.0,126.0
Meherpur,2018-19,26.0,55.0
Narail,2018-19,171.0,341.0
Satkhira,2018-19,6.0,22.0
Khulna Division,2018-19,2242.0,6146.0
Jamalpur,2018-19,31.0,91.0
Mymensingh,2018-19,81.0,160.0
Netrokona,2018-19,5.0,18.0
Sherpur,2018-19,3.0,11.0
Mymensingh Division,2018-19,120.0,280.0
Bogura,2018-19,5.0,10.0
Joypurhat,2018-19,6.0,20.0
Naogaon,2018-19,73.0,158.0
Natore,2018-19,5062.0,11465.0
Chapai Nawabganj,2018-19,17.0,28.0
Pabna,2018-19,202.0,457.0
Rajshahi,2018-19,4198.0,9692.0
Sirajganj,2018-19,0.0,8.0
Rajshahi Division,2018-19,9563.0,21838.0
Dinajpur,2018-19,17.0,40.0
Gaibandha,2018-19,56.0,134.0
Kurigram,2018-19,50.0,142.0
Lalmonirhat,2018-19,35.0,69.0
Nilphamari,2018-19,0.0,10.0
Panchagar,2018-19,102.0,256.0
Rangpur,2018-19,35.0,76.0
Tahkurgaon,2018-19,50.0,168.0
Rangpur Division,2018-19,345.0,895.0
Habigonj,2018-19,0.0,0.0
Moulvibazar,2018-19,3.0,12.0
Sunamganj,2018-19,0.0,0.0
Sylhet,2018-19,2.0,0.0
Sylhet Division,2018-19,5.0,12.0
Bhola,2020-21,9846.0,25653.0
Jhallokati,2020-21,625.0,2295.0
Patuakhali,2020-21,4650.0,12575.0
Pirojpur,2020-21,186.0,624.0
Barishal Division,2020-21,22207.0,67879.0
Bandarban,2020-21,18.0,51.55
Brahmanbaria,2020-21,8.0,15.25
Chandpur,2020-21,64.0,175.98
Chattogram,2020-21,469.0,1665.34
Cumilla,2020-21,2.0,3.3
Cox’s Bazar,2020-21,0.0,0.0
Feni,2020-21,710.0,1382.31
Khagrachari,2020-21,0.0,0.0
Lakshmipur,2020-21,388.0,1503.0
Noakhali,2020-21,312.0,12730.0
Rangamati,2020-21,0.0,0.0
Chattogram Division,2020-21,1971.0,17526.73
Dhaka,2020-21,38.0,74.0
Faridpur,2020-21,332.0,988.5
Gazipur,2020-21,24.0,48.06
Gopalganj,2020-21,58.0,193.65
Kishoreganj,2020-21,89.0,195.64
Madaripur,2020-21,154.0,408.61
Manikganj,2020-21,82.0,271.5
Munshiganj,2020-21,58.0,0.0
Narayanganj,2020-21,14.0,27.5
Narsingdi,2020-21,9.0,23.14
Rajbari,2020-21,60.0,134.0
Shariatpur,2020-21,120.0,192.0
Tangail,2020-21,12.0,2.51
Dhaka Division,2020-21,1050.0,2559.11
Bagerhat,2020-21,141.0,483.5
Chuadanga,2020-21,789.0,1388.0
Jashore,2020-21,641.0,1642.0
Jhenaidah,2020-21,707.0,1645.0
Khulna,2020-21,59.0,206.05
Kushtia,2020-21,81.0,153.0
Magura,2020-21,42.0,132.6
Meherpur,2020-21,20.0,77.0
Narail,2020-21,143.0,357.0
Satkhira,2020-21,6.0,22.81
Khulna Division,2020-21,2629.0,6106.96
Jamalpur,2020-21,33.0,90.0
Mymensingh,2020-21,60.0,155.0
Netrokona,2020-21,8.0,0.0
Sherpur,2020-21,4.0,11.0
Mymensingh Division,2020-21,105.0,256.0
Bogura,2020-21,4.0,7.3
Joypurhat,2020-21,6.0,23.05
Naogaon,2020-21,75.0,132.94
Natore,2020-21,3949.0,10599.4
Chapai Nawabganj,2020-21,8.0,28.0
Pabna,2020-21,190.0,466.5
Rajshahi,2020-21,4484.0,7520.1
Sirajganj,2020-21,4.0,8.75
Rajshahi Division,2020-21,8720.0,18786.04
Dinajpur,2020-21,10.0,32.0
Gaibandha,2020-21,60.0,126.0
Kurigram,2020-21,51.0,148.4
Lalmonirhat,2020-21,39.0,72.95
Nilphamari,2020-21,7.0,10.75
Panchagar,2020-21,117.0,231.0
Rangpur,2020-21,32.0,45.0
