District,Year,Hectares,Production_MT
Barguna,2016-17,0.0,0.0
Barguna,2017-18,24499.0,24499.0
Barishal,2016-17,0.0,0.0
Barishal,2017-18,7101.0,7101.0
Bhola,2016-17,0.0,0.0
Bhola,2017-18,4569.0,4569.0
Jhallokati,2016-17,0.0,0.0
Jhallokati,2017-18,4852.0,4852.0
Patuakhali,2016-17,0.0,0.0
Patuakhali,2017-18,3555.0,3555.0
Pirojpur,2016-17,0.0,0.0
Pirojpur,2017-18,3520.0,3520.0
Barishal,2016-17,0.0,0.0
Barishal,2017-18,28019.0,28019.0
Bandarban,2016-17,0.0,0.0
Bandarban,2017-18,51.0,51.0
Brahmanbaria,2016-17,0.0,0.0
Brahmanbaria,2017-18,462.0,462.0
Chandpur,2016-17,0.0,0.0
Chandpur,2017-18,5281.0,5281.0
Chattogram,2016-17,0.0,0.0
Chattogram,2017-18,3854.0,3854.0
Cumilla,2016-17,0.0,0.0
Cumilla,2017-18,7519.0,7519.0
Cox's Bazar,2016-17,0.0,50.0
Cox's Bazar,2017-18,333.0,348.0
Feni,2016-17,0.0,0.0
Feni,2017-18,1688.0,1688.0
Khagrachhari,2016-17,0.0,0.0
Khagrachhari,2017-18,97.0,97.0
Laksmipur,2016-17,0.0,0.0
Laksmipur,2017-18,531.0,531.0
Noakhali,2016-17,0.0,0.0
Noakhali,2017-18,6648.0,6648.0
Rangamati,2016-17,1.0,8.0
Rangamati,2017-18,251.0,259.0
Chattogram,2016-17,4.0,58.0
Chattogram,2017-18,26715.0,26738.0
Dhaka,2016-17,0.0,0.0
Dhaka,2017-18,886.0,886.0
Faridpur,2016-17,22.0,588.0
Faridpur,2017-18,8378.0,8966.0
Gazipur,2016-17,8.0,134.0
Gazipur,2017-18,4497.0,4783.0
Gopalganj,2016-17,15.0,242.0
Gopalganj,2017-18,3462.0,3674.0
Kishorganj,2016-17,0.0,0.0
Kishorganj,2017-18,410.0,410.0
Madaripur,2016-17,0.0,0.0
Madaripur,2017-18,10251.0,10251.0
Manikganj,2016-17,0.0,0.0
Manikganj,2017-18,708.0,708.0
Munshiganj,2016-17,0.0,0.0
Munshiganj,2017-18,218.0,218.0
Narayanganj,2016-17,0.0,0.0
Narayanganj,2017-18,401.0,401.0
Narsingdi,2016-17,0.0,0.0
Narsingdi,2017-18,1115.0,1115.0
Rajbari,2016-17,0.0,0.0
Rajbari,2017-18,2373.0,2373.0
Shariatpur,2016-17,0.0,0.0
Shariatpur,2017-18,3159.0,3815.0
Tangail,2016-17,3.0,60.0
Tangail,2017-18,1859.0,1920.0
Dhaka,2016-17,48.0,1024.0
Dhaka,2017-18,44021.0,45824.0
Bagerhat,2016-17,7.0,0.0
Bagerhat,2017-18,2789.0,2908.0
Chuadanga,2016-17,0.0,0.0
Chuadanga,2017-18,359.0,365.0
Jashore,2016-17,10.0,110.0
Jashore,2017-18,2718.0,2831.0
Jhenaidah,2016-17,0.0,0.0
Jhenaidah,2017-18,2280.0,2280.0
Khulna,2016-17,0.0,0.0
Khulna,2017-18,1520.0,1520.0
Kushtia,2016-17,20.0,103.0
Kushtia,2017-18,1679.0,1789.0
Magura,2016-17,0.0,0.0
Magura,2017-18,2781.0,2781.0
Meherpur,2016-17,0.0,0.0
Meherpur,2017-18,225.0,225.0
Narail,2016-17,0.0,0.0
Narail,2017-18,1433.0,1433.0
Satkhira,2016-17,7.0,48.0
Satkhira,2017-18,2270.0,2340.0
Khulna,2016-17,44.0,261.0
Khulna,2017-18,18054.0,18472.0
Jamalpur,2016-17,0.0,0.0
Jamalpur,2017-18,451.0,451.0
Mymensing,2016-17,0.0,0.0
Mymensing,2017-18,4870.0,4870.0
Netrakona,2016-17,0.0,0.0
Netrakona,2017-18,534.0,534.0
Sherpur,2016-17,0.0,0.0
Sherpur,2017-18,449.0,449.0
Mymensing,2016-17,0.0,0.0
Mymensing,2017-18,6304.0,6304.0
Bogura,2016-17,0.0,0.0
Bogura,2017-18,8228.0,8228.0
Joypurhat,2016-17,2.0,119.0
Joypurhat,2017-18,599.0,599.0
Naogaon,2016-17,0.0,0.0
Naogaon,2017-18,5493.0,5493.0
Natore,2016-17,0.0,0.0
Natore,2017-18,8296.0,8296.0
Chapai Nawabganj,2016-17,0.0,0.0
Chapai Nawabganj,2017-18,825.0,825.0
Pabna,2016-17,0.0,0.0
Pabna,2017-18,2340.0,2340.0
Rajshahi,2016-17,0.0,0.0
Rajshahi,2017-18,722.0,722.0
Sirajganj,2016-17,0.0,0.0
Sirajganj,2017-18,2246.0,2246.0
Rajshahi,2016-17,2.0,119.0
Rajshahi,2017-18,28749.0,28749.0
Dinajpur,2016-17,0.0,0.0
Dinajpur,2017-18,826.0,826.0
Gaibandha,2016-17,0.0,0.0
Gaibandha,2017-18,283.0,283.0
Kurigram,2016-17,0.0,0.0
Kurigram,2017-18,76.0,76.0
Lalmonirhat,2016-17,0.0,0.0
Lalmonirhat,2017-18,63.0,63.0
Nilphamari,2016-17,0.0,0.0
Nilphamari,2017-18,64.0,64.0
Panchagarh,2016-17,0.0,0.0
Panchagarh,2017-18,117.0,117.0
Rangpur,2016-17,0.0,0.0
Rangpur,2017-18,386.0,386.0
Thakurgaon,2016-17,0.0,0.0
Thakurgaon,2017-18,201.0,201.0
Rangpur,2016-17,0.0,0.0
Rangpur,2017-18,2016.0,2016.0
Habiganj,2016-17,0.0,0.0
Habiganj,2017-18,438.0,438.0
Maulvibazar,2016-17,0.0,0.0
Maulvibazar,2017-18,436.0,436.0
Sunamganj,2016-17,0.0,0.0
Sunamganj,2017-18,0.0,0.0
Sylhet,2016-17,0.0,0.0
Sylhet,2017-18,65.0,65.0
Sylhet,2016-17,0.0,0.0
Sylhet,2017-18,939.0,939.0
BANGLADESH,2016-17,98.0,1462.0
BANGLADESH,2017-18,148513.0,150757.0
Barguna,2018-19,0.0,0.0
Barguna,2019-20,13880.0,13880.0
Barishal,2018-19,0.0,0.0
Barishal,2019-20,7571.0,7571.0
Bhola,2018-19,0.0,0.0
Bhola,2019-20,2472.0,2472.0
Jhallokati,2018-19,0.0,0.0
Jhallokati,2019-20,1310.0,1310.0
Patuakhali,2018-19,0.0,0.0
Patuakhali,2019-20,3281.0,3281.0
Pirojpur,2018-19,0.0,0.0
Pirojpur,2019-20,5359.0,5359.0
Barishal Division,2018-19,0.0,0.0
Barishal Division,2019-20,33873.0,33873.0
Bandarban,2018-19,0.0,0.0
Bandarban,2019-20,52.0,52.0
Brahmanbaria,2018-19,0.0,0.0
Brahmanbaria,2019-20,440.0,440.0
Chandpur,2018-19,3330.0,0.0
Chandpur,2019-20,5270.0,5270.0
Chattogram,2018-19,3330.0,0.0
Chattogram,2019-20,4067.0,4067.0
Cumilla,2018-19,3140.0,210.0
Cumilla,2019-20,6683.0,6683.0
Cox’s Bazar,2018-19,1.0,0.0
Cox’s Bazar,2019-20,323.0,374.0
Feni,2018-19,160.0,0.0
Feni,2019-20,1519.0,1519.0
Khagrachari,2018-19,24.0,0.0
Khagrachari,2019-20,91.0,91.0
Lakshmipur,2018-19,0.0,0.0
Lakshmipur,2019-20,3300.0,3300.0
Noakhali,2018-19,304.0,0.0
Noakhali,2019-20,12629.0,12629.0
Rangamati,2018-19,148.0,0.0
Rangamati,2019-20,268.0,276.0
"Chattogram
Division",2018-19,10437.0,210.0
"Chattogram
Division",2019-20,34642.0,34701.0
Dhaka,2018-19,27.0,0.0
Dhaka,2019-20,853.0,853.0
Faridpur,2018-19,9025.0,0.0
Faridpur,2019-20,8910.0,9025.0
Gazipur,2018-19,2316.0,0.0
Gazipur,2019-20,2341.0,2350.0
Gopalganj,2018-19,547.0,0.0
Gopalganj,2019-20,3665.0,3705.0
Kishoreganj,2018-19,40.0,0.0
Kishoreganj,2019-20,551.0,551.0
Madaripur,2018-19,7088.0,0.0
Madaripur,2019-20,9394.0,9394.0
Manikganj,2018-19,695.0,0.0
Manikganj,2019-20,669.0,669.0
