District,Year,Hectares,Production_MT
Bhola,2018-19,1332.0,736.0
Jhalokathi,2018-19,1330.0,1130.0
Patuakhali,2018-19,1188.0,839.0
Pirojpur,2018-19,1592.0,1156.0
Barishal Division,2018-19,14067.0,9691.0
Bandarban,2018-19,80.0,97.0
Brahmanbaria,2018-19,0.0,0.0
Chandpur,2018-19,598.0,268.0
Chattogram,2018-19,1749.0,966.0
Cumilla,2018-19,653.0,202.0
Cox’s Bazar,2018-19,21902.0,8504.0
Feni,2018-19,134.0,14.0
Khagrachhari,2018-19,231.0,150.0
Lakshmipur,2018-19,562.0,446.0
Noakhali,2018-19,813.0,408.0
Rangamati,2018-19,226.0,208.0
Chattogram Division,2018-19,26948.0,11263.0
Dhaka,2018-19,0.0,0.0
Faridpur,2018-19,346.0,193.0
Gazipur,2018-19,134.0,66.0
Gopalganj,2018-19,214.0,89.0
Kishoreganj,2018-19,275.0,165.0
Madaripur,2018-19,1126.0,110.0
Manikganj,2018-19,0.0,0.0
Munshiganj,2018-19,326.0,137.0
Narayanganj,2018-19,5.0,2.35
Narsingdi,2018-19,739.0,336.0
Rajbari,2018-19,987.0,246.0
Shariatpur,2018-19,1269.0,1066.0
Tangail,2018-19,167.0,25.0
Dhaka Division,2018-19,5588.0,2435.35
Bagerhat,2018-19,5411.0,2445.0
Chuadanga,2018-19,41379.0,7478.0
Jessore,2018-19,7525.0,1593.0
Jhenaidah,2018-19,38655.0,5774.0
Khulna,2018-19,2119.0,668.0
Kushtia,2018-19,24827.0,3587.0
Magura,2018-19,759.0,51.0
Meherpur,2018-19,1885.0,207.0
Narail,2018-19,7447.0,1093.0
Satkhira,2018-19,2844.0,1215.0
Khulna,2018-19,132851.0,24111.0
Jamalpur,2018-19,203.0,55.0
Mymensinghh,2018-19,1001.0,301.0
Netrokona,2018-19,46.0,20.0
Sherpur,2018-19,216.0,81.0
Mymensinghh Division,2018-19,1466.0,457.0
Bogura,2018-19,156.0,63.0
Joypurhat,2018-19,75.0,23.0
Naogaon,2018-19,121.0,41.0
Natore,2018-19,963.0,176.0
Chapai Nawabganj,2018-19,0.0,30.0
Pabna,2018-19,152.0,66.0
Rajshahi,2018-19,28197.0,4901.0
Sirajganj,2018-19,0.0,0.0
Rajshahi Division,2018-19,29664.0,5300.0
Dinajpur,2018-19,129.0,77.0
Gaibandha,2018-19,1100.0,303.0
Kurigram,2018-19,142.0,74.0
Lalmonirhat,2018-19,5.0,12.0
Nilphamari,2018-19,0.0,0.0
Panchagarh,2018-19,41.0,92.0
Rangpur,2018-19,313.0,218.0
Thakurgaon,2018-19,0.0,0.0
Rangpur Divison,2018-19,1730.0,776.0
Habiganj,2018-19,104.0,354.0
Maulvibazar,2018-19,1630.0,422.0
Sunamganj,2018-19,0.0,0.0
Sylhet,2018-19,426.0,172.0
Sylhet Division,2018-19,2160.0,948.0
Bhola,2020-21,2052.0,869.0
Jhalokathi,2020-21,1456.0,1155.0
Patuakhali,2020-21,1928.0,685.0
