District,Year,Hectares,Production_MT
Bhola,2020-21,0.0,0.0
Jhalokathi,2020-21,0.0,0.0
Patuakhali,2020-21,0.0,0.0
Pirojpur,2020-21,0.0,0.0
Barishal Division,2020-21,0.0,0.0
Bandarban,2020-21,0.0,0.0
Brahmanbaria,2020-21,0.0,1.8
Chandpur,2020-21,0.0,0.0
Chattogram,2020-21,0.0,0.0
Cumilla,2020-21,0.0,0.45
Cox’s Bazar,2020-21,0.0,0.0
Feni,2020-21,0.0,0.0
Khagrachhari,2020-21,0.0,0.0
Lakshmipur,2020-21,0.0,0.0
Noakhali,2020-21,0.0,0.0
Rangamati,2020-21,0.0,1.95
Chattogram Division,2020-21,0.0,4.2
Dhaka,2020-21,0.0,0.0
Faridpur,2020-21,0.0,3.5
Gazipur,2020-21,0.0,2.0
Gopalganj,2020-21,0.0,0.0
Kishoreganj,2020-21,0.0,0.0
Madaripur,2020-21,0.0,0.0
Manikganj,2020-21,0.0,0.0
Munshiganj,2020-21,0.0,0.0
Narayanganj,2020-21,0.0,12.39
Narsingdi,2020-21,0.0,0.0
Rajbari,2020-21,0.0,0.0
Shariatpur,2020-21,0.0,0.0
Tangail,2020-21,0.0,0.0
Dhaka Division,2020-21,0.0,17.89
Bagerhat,2020-21,0.0,0.0
Chuadanga,2020-21,0.0,0.0
Jessore,2020-21,0.0,5.23
Jhenaidah,2020-21,0.0,0.0
Khulna,2020-21,0.0,0.0
Kushtia,2020-21,0.0,0.0
Magura,2020-21,0.0,0.0
Meherpur,2020-21,0.0,0.0
Narail,2020-21,0.0,0.0
Satkhira,2020-21,0.0,0.0
Khulna,2020-21,0.0,5.23
Jamalpur,2020-21,0.0,0.0
Mymensinghh,2020-21,0.0,0.0
Netrokona,2020-21,0.0,0.0
Sherpur,2020-21,0.0,0.0
Mymensinghh Division,2020-21,0.0,0.0
Bogura,2020-21,0.0,0.0
Joypurhat,2020-21,0.0,0.0
Naogaon,2020-21,0.0,4.45
Natore,2020-21,0.0,0.0
Chapai Nawabganj,2020-21,0.0,0.0
Pabna,2020-21,0.0,0.0
Rajshahi,2020-21,0.0,0.0
Sirajganj,2020-21,0.0,0.0
Rajshahi Division,2020-21,0.0,4.45
Dinajpur,2020-21,0.0,0.0
Gaibandha,2020-21,0.0,0.0
Kurigram,2020-21,0.0,0.0
Lalmonirhat,2020-21,0.0,0.0
Nilphamari,2020-21,0.0,0.0
Panchagarh,2020-21,0.0,0.0
Rangpur,2020-21,0.0,0.0
Thakurgaon,2020-21,0.0,0.0
Rangpur Divison,2020-21,0.0,0.0
Habiganj,2020-21,0.0,0.0
Maulvibazar,2020-21,0.0,0.0
Sunamganj,2020-21,0.0,0.0
Sylhet,2020-21,0.0,0.0
Sylhet Division,2020-21,0.0,0.0
Bhola,2022-23,0.0,0.0
Jhalokathi,2022-23,0.0,0.0
Patuakhali,2022-23,0.0,0.0
Pirojpur,2022-23,0.0,0.0
Bandarban,2022-23,0.0,0.0
Brahmanbaria,2022-23,0.13,0.7
Chandpur,2022-23,0.0,0.0
Chattogram,2022-23,0.0,0.33
Cumilla,2022-23,0.44,0.49
Cox’s Bazar,2022-23,0.0,0.0
Feni,2022-23,0.0,0.0
Khagrachhari,2022-23,0.0,0.0
Lakshmipur,2022-23,0.0,0.0
Noakhali,2022-23,0.0,0.0
Rangamati,2022-23,0.58,1.7
Dhaka,2022-23,0.0,0.0
Faridpur,2022-23,3.44,3.2
Gazipur,2022-23,1.46,2.8
Gopalganj,2022-23,0.0,0.0
Kishoreganj,2022-23,0.0,0.0
Madaripur,2022-23,0.0,0.0
Manikganj,2022-23,0.0,0.0
Munshiganj,2022-23,0.0,0.0
Narayanganj,2022-23,65.17,12.41
Narsingdi,2022-23,0.0,0.0
Rajbari,2022-23,0.0,0.0
Shariatpur,2022-23,0.0,0.0
Tangail,2022-23,0.0,0.0
Bagerhat,2022-23,0.0,0.0
Chuadanga,2022-23,0.0,0.0
Jessore,2022-23,0.0,6.5
Jhenaidah,2022-23,0.0,0.0
Khulna,2022-23,0.0,0.0
Magura,2022-23,0.0,0.0
Meherpur,2022-23,0.0,0.0
Narail,2022-23,2.07,0.0
Satkhira,2022-23,0.0,0.0
Jamalpur,2022-23,0.0,0.0
Mymensinghh,2022-23,0.0,0.0
Netrokona,2022-23,0.0,0.0
Sherpur,2022-23,0.0,0.0
Bogura,2022-23,0.0,0.0
Joypurhat,2022-23,0.0,0.0
Naogaon,2022-23,0.0,3.6
Natore,2022-23,0.0,0.0
Chapai Nawabganj,2022-23,0.0,0.0
Pabna,2022-23,0.0,0.0
Rajshahi,2022-23,0.0,0.0
Sirajganj,2022-23,0.0,0.0
Dinajpur,2022-23,0.0,0.0
Gaibandha,2022-23,0.0,0.0
Kurigram,2022-23,0.0,0.0
Lalmonirhat,2022-23,0.0,0.0
Nilphamari,2022-23,0.0,0.0
Panchagarh,2022-23,0.0,0.0
Rangpur,2022-23,0.0,0.0
Thakurgaon,2022-23,0.0,0.0
Habiganj,2022-23,0.0,0.0
Maulvibazar,2022-23,0.0,0.0
Sunamganj,2022-23,0.0,0.0
Sylhet,2022-23,0.0,0.0
