District,Year,Hectares,Production_MT
Bhola,2018-19,0.0,0.0
Jhallokati,2018-19,0.0,0.0
Patuakhali,2018-19,0.0,0.0
Pirojpur,2018-19,0.0,0.0
Barishal Division,2018-19,0.0,0.0
Bandarban,2018-19,308.0,498.0
Brahmanbaria,2018-19,68.0,149.0
Chandpur,2018-19,0.0,0.0
Chattogram,2018-19,40.0,265.0
Cumilla,2018-19,101.0,103.0
Cox’s Bazar,2018-19,44.0,31.0
Feni,2018-19,3.0,2.0
Khagrachari,2018-19,155.0,481.0
Lakshmipur,2018-19,0.0,0.0
Noakhali,2018-19,0.0,0.0
Rangamati,2018-19,418.0,953.0
Chattogram Division,2018-19,1137.0,2482.0
Dhaka,2018-19,937.0,390.0
Faridpur,2018-19,5978.0,4091.0
Gazipur,2018-19,88.0,218.0
Gopalganj,2018-19,224.0,267.0
Kishoreganj,2018-19,129.0,23.0
Madaripur,2018-19,176.0,522.0
Manikganj,2018-19,220.0,617.0
Munshiganj,2018-19,108.0,250.0
Narayanganj,2018-19,57.0,165.0
Narsingdi,2018-19,118.0,212.0
Rajbari,2018-19,2829.0,2955.0
Shariatpur,2018-19,62.0,201.0
Tangail,2018-19,194.0,741.0
Dhaka Division,2018-19,11120.0,10652.0
Bagerhat,2018-19,98.0,262.0
Chuadanga,2018-19,3280.0,1918.0
Jashore,2018-19,613.0,1044.0
Jhenaidah,2018-19,1129.0,2074.0
Khulna,2018-19,428.0,312.0
Kushtia,2018-19,1620.0,1360.0
Magura,2018-19,183.0,427.0
Meherpur,2018-19,812.0,3270.0
Narail,2018-19,832.0,395.0
Satkhira,2018-19,697.0,549.0
Khulna Division,2018-19,9692.0,11611.0
Jamalpur,2018-19,186.0,663.0
Mymensingh,2018-19,698.0,854.0
Netrokona,2018-19,135.0,854.0
Sherpur,2018-19,135.0,390.0
Mymensingh Division,2018-19,1154.0,2761.0
Bogura,2018-19,673.0,915.0
Joypurhat,2018-19,251.0,229.0
Naogaon,2018-19,899.0,121.0
Natore,2018-19,265.0,531.0
Chapai Nawabganj,2018-19,41.0,185.0
Pabna,2018-19,4623.0,7403.0
Rajshahi,2018-19,1486.0,2047.0
Sirajganj,2018-19,104.0,234.0
Rajshahi Division,2018-19,8342.0,12756.0
Dinajpur,2018-19,956.0,1200.0
Gaibandha,2018-19,371.0,608.0
Kurigram,2018-19,161.0,392.0
Lalmonirhat,2018-19,211.0,407.0
Nilphamari,2018-19,547.0,936.0
Panchagar,2018-19,1115.0,2022.0
Rangpur,2018-19,534.0,1106.0
Tahkurgaon,2018-19,360.0,1076.0
Rangpur Division,2018-19,4255.0,7747.0
Habigonj,2018-19,185.0,215.0
Moulvibazar,2018-19,47.0,105.0
Sunamganj,2018-19,0.0,0.0
Sylhet,2018-19,9.0,38.0
Sylhet Division,2018-19,241.0,358.0
Bhola,2020-21,0.0,0.0
Jhallokati,2020-21,0.0,0.0
Patuakhali,2020-21,0.0,0.0
Pirojpur,2020-21,0.0,0.0
Barishal Division,2020-21,0.0,0.0
Bandarban,2020-21,309.0,510.0
Brahmanbaria,2020-21,42.0,150.7
Chandpur,2020-21,0.0,0.0
Chattogram,2020-21,197.0,151.2
Cumilla,2020-21,80.0,113.96
Cox’s Bazar,2020-21,47.0,58.03
Feni,2020-21,1.0,2.53
Khagrachari,2020-21,164.0,483.5
Lakshmipur,2020-21,0.0,87.3
Noakhali,2020-21,0.0,0.0
Rangamati,2020-21,399.0,968.35
Chattogram Division,2020-21,1239.0,2525.57
Dhaka,2020-21,927.0,417.2
Faridpur,2020-21,4966.0,4051.73
Gazipur,2020-21,87.0,378.47
Gopalganj,2020-21,456.0,258.12
Kishoreganj,2020-21,7.0,211.42
Madaripur,2020-21,168.0,299.74
Manikganj,2020-21,277.0,647.55
Munshiganj,2020-21,108.0,311.5
Narayanganj,2020-21,61.0,218.0
Narsingdi,2020-21,127.0,172.1
Rajbari,2020-21,2948.0,2767.0
Shariatpur,2020-21,207.0,192.0
Tangail,2020-21,266.0,675.7
Dhaka Division,2020-21,10605.0,10600.53
Bagerhat,2020-21,106.0,310.6
Chuadanga,2020-21,2978.0,1893.0
Jashore,2020-21,585.0,1027.0
Jhenaidah,2020-21,4161.0,1979.0
Khulna,2020-21,452.0,310.6
Kushtia,2020-21,2083.0,3679.0
Magura,2020-21,212.0,430.5
Meherpur,2020-21,1270.0,3178.0
Narail,2020-21,599.0,369.0
Satkhira,2020-21,677.0,519.0
Khulna Division,2020-21,13123.0,13695.7
Jamalpur,2020-21,231.0,627.0
Mymensingh,2020-21,742.0,838.0
Netrokona,2020-21,742.0,188.0
Sherpur,2020-21,151.0,382.0
Mymensingh Division,2020-21,1866.0,2035.0
Bogura,2020-21,1440.0,873.29
Joypurhat,2020-21,265.0,174.71
Naogaon,2020-21,860.0,1178.61
Natore,2020-21,271.0,561.0
Chapai Nawabganj,2020-21,49.0,219.8
Pabna,2020-21,4633.0,7991.0
Rajshahi,2020-21,5547.0,2206.97
Sirajganj,2020-21,152.0,312.25
Rajshahi Division,2020-21,13217.0,13517.63
Dinajpur,2020-21,1014.0,1233.0
Gaibandha,2020-21,330.0,621.0
Kurigram,2020-21,325.0,401.51
Lalmonirhat,2020-21,321.0,306.5
Nilphamari,2020-21,617.0,1021.78
Panchagar,2020-21,1383.0,1555.0
Rangpur,2020-21,572.0,1134.0
